LFC,IP,VPVS
1.0,6512.1020810869695,2.074458673797403
1.0,6537.427133327106,2.084927290835033
1.0,7311.957098066705,1.861909659952477
1.0,7253.611035461219,1.9059008090472946
1.0,6116.370695855797,2.3215561674023677
1.0,6483.5293763470545,2.1520145232103074
1.0,5958.995592294604,2.3776003418071108
1.0,6369.480572254787,2.061643139722282
1.0,7047.50091958863,1.8998503860700706
1.0,7393.669334436254,2.0972950228412115
1.0,6672.365934764254,2.07182194769022
1.0,6674.030682465114,2.156264111183618
1.0,5980.06716578918,2.2030055658859533
1.0,7324.533619689351,1.898833654799152
1.0,7167.385343201846,2.1810910982899308
1.0,6609.566561463424,2.1456085047323263
1.0,7075.836943462818,2.041010584732079
1.0,7760.17658126318,1.7500474464083116
1.0,6568.628225128461,2.0791107520143477
1.0,6810.18244425074,2.0553611294121406
1.0,6429.855998383371,2.062703185736495
1.0,6740.601409121067,2.1625489812235967
1.0,6426.743009337745,2.0554856089831355
1.0,7749.745228912714,2.1217821622661757
1.0,7250.456515885402,2.078136167105996
1.0,6593.831760557777,2.1922628639483923
1.0,7835.373541871235,1.9796561586589452
1.0,6972.181154466024,2.069726779825943
1.0,6747.70514489118,1.936384898495341
1.0,6205.980447189704,2.0819366930883363
1.0,7034.65379629846,1.9689922421090604
1.0,6490.394492707454,2.25426794955671
1.0,7222.388474171016,1.9248142259691217
1.0,7215.8109876375975,1.9592687513175213
1.0,6323.648271165877,2.157293157015165
1.0,6554.237438826863,2.008459672408161
1.0,6264.910217539946,2.0870392505521784
1.0,7553.8019871107035,2.007462895281892
1.0,6998.823086447725,2.2325491768396275
1.0,7194.350549732992,2.3311044165072077
1.0,7768.892770578032,1.7927359305800767
1.0,6835.5057535518545,2.202233405050613
1.0,7598.978988081506,1.946813072122597
1.0,6550.448880613466,2.1605109596945735
1.0,6336.425137072443,2.13366854597903
1.0,7124.883868588683,2.062321506382663
1.0,6879.758924787625,1.8620432461925083
1.0,7001.9744320262425,2.161456905044586
1.0,7932.471226484636,1.7213812367587376
1.0,6697.319846815204,2.28778790207784
1.0,7248.886803686815,2.040086621459254
1.0,6044.741527678974,2.3073693728021043
1.0,6638.011926347797,2.1072109634449716
1.0,7298.71387426224,1.9264036286315898
1.0,6671.681818405197,2.1552238865925135
1.0,6757.847709689782,2.0979628423071444
1.0,6548.950056975082,1.937856893878739
1.0,5690.2437916137405,2.348093766874564
1.0,7488.324019146129,2.1077783552342475
1.0,6844.703078477061,2.207192997599878
1.0,6769.988166997869,1.9953446792918204
1.0,6844.601707338005,2.072120331866508
1.0,6659.892594210209,2.0676773357135487
1.0,7113.680817116896,2.022078794857991
1.0,7097.339808810537,2.27486394028693
1.0,7214.723979146563,2.009081348572554
1.0,7283.144432785168,1.9545082875989412
1.0,6565.776609577053,2.2833196502642745
1.0,6601.269351835432,1.9514880485702608
1.0,6999.181091296936,2.2363168792997694
1.0,6675.728119879911,2.0930911268020185
1.0,6206.973073058794,2.19247196620439
1.0,6647.28281393323,2.011050464012222
1.0,6366.965433647898,2.187137107308464
1.0,6488.1050450026805,2.402177882525933
1.0,7143.612052489837,1.8791937669983825
1.0,6843.798517871286,2.0730905137417923
1.0,6797.222177760639,2.2247589805740313
1.0,7603.590762951015,1.8272925267939808
1.0,6582.1950023330555,2.1082816451698334
1.0,6072.661140388207,2.2255769042109477
1.0,7086.534359767648,1.9191512956376262
1.0,6628.40121378839,2.1774592385247327
1.0,7025.999052745127,2.1746666362204925
1.0,6290.1919405079925,2.3563716875212286
1.0,6036.435074822754,2.1181091890854544
1.0,6709.313996008595,2.0246549455423386
1.0,6981.494555815959,2.1254909658910672
1.0,7161.997489915984,2.0716696170609703
1.0,7149.5123444660785,2.165856324596291
1.0,7030.019623050828,1.918324681317114
1.0,6567.506832806478,2.0296756574627146
1.0,6924.390064418102,2.2179090866903555
1.0,6835.851523618893,2.213444012677358
1.0,6691.75414221379,1.9451291154996841
1.0,5906.665789611267,2.1318526108886577
1.0,6603.633767728163,2.2842881220625677
1.0,7304.529644038779,2.185696258956752
1.0,6959.990649786525,2.1746972925464236
1.0,6101.205926625414,2.1297177874107507
1.0,6652.553863996747,2.117726299309459
1.0,6212.870747825304,2.0646193749009796
1.0,7547.873424496018,2.0897976754316026
1.0,6348.292571787542,2.0487806059968063
1.0,6817.587345117217,2.0478084911651333
1.0,6496.898542731666,2.0953139418169258
1.0,6914.622131034718,1.8990624816541208
1.0,6483.346151307309,2.064654979256397
1.0,7145.340213991194,2.1840563392105037
1.0,7083.219763990301,2.2183950819235743
1.0,6600.351505173548,2.007696167968356
1.0,6632.46763916803,2.0996332546504943
1.0,6534.771426111621,2.0296525569130033
1.0,7762.753189713683,2.036551590539953
1.0,7022.115491616859,2.176828872636765
1.0,7265.106450531922,1.923200172808939
1.0,6526.8679301614,2.0444634319890262
1.0,6601.183047849005,2.020505553920592
1.0,6598.073870208161,2.121577356721058
1.0,7218.005937416343,2.0808918927874314
1.0,6783.355765820682,2.388637195128815
1.0,7151.945917534869,2.3734627418806395
1.0,6358.271588760163,2.1975814809906624
1.0,6962.800451057869,2.040826402648278
1.0,7097.333753464863,2.1136430534753043
1.0,6682.725579868966,2.140575517149306
1.0,6689.707886270811,2.0465994281803646
1.0,6532.1628435442335,2.0876256676273646
1.0,6829.796184469729,2.320782286818109
1.0,6543.029703430564,2.1464080164914763
1.0,6605.660789496567,2.361063826740711
1.0,7252.957860644484,2.0411074800124407
1.0,6987.136267220368,1.8926183735883666
1.0,6962.375503593231,1.9776038935452744
1.0,6485.882516291714,2.1538721442079343
1.0,6335.1229055160775,2.1942158611314033
1.0,7158.147345780942,1.9680298875053883
1.0,6678.040032000499,2.1780197766199216
1.0,6986.074436960305,2.2592132172219723
1.0,6600.33480251464,2.1009326091680207
1.0,7146.441684658301,1.8996463923982345
1.0,5787.419144923779,2.4152056632603123
1.0,6836.378174801192,2.073399810328098
1.0,5831.598136582612,2.357146922047834
1.0,6148.848900609901,2.143989871409404
1.0,6604.880244020372,2.028300823870983
1.0,7019.932841760168,2.2641318926813354
1.0,6915.681286600508,2.231737776502374
1.0,6770.859069386265,2.118463823573629
1.0,6606.741183696575,2.258436879260927
1.0,7026.702955552342,2.0398358219550423
1.0,6496.964391578353,2.0698350401341044
1.0,6690.088349792573,2.0733230649456296
1.0,6602.080953899451,2.1771331291653806
1.0,6083.853121367485,2.1657631450636545
1.0,6319.734648809181,2.1961516200413302
1.0,6326.648486706676,1.966004301116551
1.0,7196.692829182847,1.6462097177148594
1.0,6389.7675271222615,1.8258324679237226
1.0,7039.777203202505,2.2353236437166664
1.0,7035.878554969394,2.1939703663573136
1.0,6736.788459796952,2.217725492207276
1.0,6654.2096405510865,2.123056645734692
1.0,6799.503480008382,2.125991957439409
1.0,6783.4215881576965,2.190634060491754
1.0,7286.347135024494,2.129645132141051
1.0,6711.073993756969,2.0006407133962343
1.0,6693.746431082937,2.0130471614993524
1.0,7997.111535674134,1.8764412425121026
1.0,6264.698815957703,2.2330153076498185
1.0,6447.64243091145,2.296877152782422
1.0,7060.401836531393,2.297153929893342
1.0,6669.7261405025,1.946452946155106
1.0,6640.726678544492,2.031769502328366
1.0,6935.777972496168,2.2029034051774476
1.0,8029.346733347554,1.7439721479808568
1.0,6817.324208921407,1.9183082502086057
1.0,6141.288850674762,2.204477644599717
1.0,7627.373242271248,2.1306641272052507
1.0,6427.753610250473,2.2177838269161003
1.0,6020.784999978789,2.2762136498068606
1.0,6478.078041693466,2.0154386247852014
1.0,6984.149566936692,2.0979056785677903
1.0,6309.250020736052,1.9417427215616059
1.0,7004.552954689813,2.109976765534543
1.0,6790.290038252886,1.9893479732455168
1.0,6258.935959007833,1.8358997597279627
1.0,6798.93963746338,2.1431298022035197
1.0,6286.321817741219,2.3140021874947703
1.0,5919.333951419081,2.1172340386453175
1.0,7147.375313736179,2.1718998659680606
1.0,6139.815673436457,2.221537294276282
1.0,6333.996275674147,2.1976144801949586
1.0,7489.596794892811,2.0799465589905326
1.0,6681.962886150133,2.0471308806864563
1.0,6453.867394482288,2.0676000134050567
1.0,6697.234951600715,2.1257824436353396
1.0,7301.1123621100405,2.1245513007209236
1.0,6801.496359122756,1.8921516977377064
1.0,6376.359706526743,2.1076927269205856
1.0,7165.902863308157,1.8584066476063605
1.0,6536.095351986757,1.9803607261346705
1.0,7068.124044349348,2.2214306416332557
1.0,6446.680414763472,2.053561773346506
1.0,6995.093279324587,1.967650999544172
1.0,6631.1996262081875,2.2139882382677443
1.0,6176.67119828011,2.460004057132888
1.0,6544.597398386556,2.3111680035363262
1.0,6902.236003458695,2.0366787895906637
1.0,7077.764009158288,2.0801625131378136
1.0,7345.620917928693,2.0895283838581675
1.0,6953.367178847004,1.9973210736567868
1.0,6722.466759440682,2.0396326654580834
1.0,6822.86492968688,2.1859491708443284
1.0,6985.046366441255,2.0450907817612882
1.0,6438.391255156026,2.1734334935455677
1.0,6955.1732763852515,2.0213009550090772
1.0,6989.4235328789055,2.468842819265307
1.0,7027.989115221752,1.8501771627824184
1.0,7053.608108519602,1.9874659150886367
1.0,6643.529927735788,2.333525059081483
1.0,7189.225191305329,1.9751167864580121
1.0,6758.638538209974,2.0853966922620897
1.0,6435.36982574502,2.023768646704952
1.0,6032.976503169216,2.3188877170691065
1.0,6100.178784859067,2.222647796849705
1.0,6349.016396544835,2.019526548536052
1.0,7342.014685723113,1.8664614670590622
1.0,7289.356536078754,1.9645859949009747
1.0,6490.142478158234,1.9937439520281575
1.0,6429.123828363528,2.102397066614723
1.0,6100.669536208302,2.1052712091364754
1.0,6124.855271933079,2.2713951319819374
1.0,6676.528930234842,2.2332077297203385
1.0,6736.233833306334,2.2548108635550377
1.0,6634.378476684906,1.8355168735025655
1.0,5770.113030889785,2.374485846442996
1.0,6400.037642152834,2.2573380413466744
1.0,6778.817323229776,2.1088566370167765
1.0,6609.786530044164,2.0950411847699386
1.0,7217.009736248795,2.1307344866934623
1.0,6291.238797322906,2.235683720909398
1.0,6959.271927622731,2.1196736190499936
1.0,6119.274075385563,1.9939552261173845
1.0,6758.68425935222,2.316482161900122
1.0,6786.327771437694,1.9999142943829096
1.0,7338.149518492213,2.259627247307857
1.0,6913.928361104028,2.2192754738555647
1.0,6109.517167296597,2.2387227855930103
2.0,6655.214014408221,1.9869629167370484
2.0,5356.3913035005025,2.1990640182951573
2.0,6304.137480278957,1.911691174145812
2.0,6928.230947800039,2.3232917566664257
2.0,5750.813003358815,2.2048480566616266
2.0,6107.2599659324005,1.8313933756313825
2.0,6188.112120367372,2.167518315961997
2.0,5491.059059977032,2.287171784547376
2.0,5946.640949018697,2.0770869926785207
2.0,5820.076747206168,2.0298300882364364
2.0,5120.14975239709,1.8729035702564798
2.0,6209.25628618596,2.1464930750925975
2.0,5401.918432484991,1.7234573373703426
2.0,6055.500822840934,1.937902397059656
2.0,6167.312630441184,2.160587541306286
2.0,6289.740867657585,2.055447582032509
2.0,5691.253215211621,2.1535467146645977
2.0,6826.549402099619,1.792690436937898
2.0,6273.586390045376,2.008261622822731
2.0,6736.639027213045,2.0150036712455157
2.0,6734.622744456006,1.972112924053686
2.0,5214.20004703675,1.7425088735071648
2.0,5231.078809879274,1.9158306874424078
2.0,5770.215139229775,2.0957131590379174
2.0,6422.873752967442,1.9599916188722841
2.0,5815.938341359328,1.9053218089292943
2.0,6233.722373473109,2.081418936713612
2.0,6632.121436627435,1.791485270489565
2.0,5972.470090829243,2.0217595589942543
2.0,6697.91445258664,1.7142801296925332
2.0,6428.527198210476,2.154246120969967
2.0,6128.100984443216,2.0168778232469893
2.0,6146.706957007576,2.275760250801542
2.0,6426.992359133294,1.9492196198220089
2.0,5745.126830605044,2.23690200653781
2.0,6539.912596456301,2.0345568791692923
2.0,6490.233385041993,2.0408510996985165
2.0,6298.924587387077,2.0754010467957458
2.0,6471.28775137306,1.883662058577857
2.0,6177.929922831358,2.196542826137185
2.0,7065.5668579817575,1.7732753265003396
2.0,7132.690161130199,1.963597544825848
2.0,5227.509105671443,2.2785210799665117
2.0,6915.703832569133,1.926036176116659
2.0,6466.582342758481,1.9009181554810577
2.0,6374.225845137399,1.7215560133474967
2.0,5486.955860973212,2.022529782052204
2.0,6239.98471632575,2.0185455612141516
2.0,6281.063695893556,1.9439478453812942
2.0,6891.950459882133,1.9066856787474955
2.0,7136.83492396243,1.8031916629335378
2.0,6814.796543324219,2.2141758568178718
2.0,6612.361931746225,2.064643677379987
2.0,5952.48232849691,1.9030598174155426
2.0,6791.497594965535,2.0084635907157926
2.0,6632.297919188965,2.0010653616987355
2.0,6006.988720472797,1.8825717624673401
2.0,6303.388677628611,2.0465761938418945
2.0,6482.5678576356695,2.159095255665524
2.0,7041.105179990615,2.085954161789174
2.0,5947.388077845242,2.0911973733357616
2.0,6002.09335581945,2.171733147098722
2.0,6609.622250634932,1.9098956871011386
2.0,6054.869413738867,1.9871462446806984
2.0,5784.921045609173,2.088309461258708
2.0,4964.696778314916,1.9843009840876982
2.0,6427.520321577908,2.1727250937034306
2.0,6897.332192398048,1.8738407608746268
2.0,5590.778276650771,1.986135972975844
2.0,6463.96126914779,1.9752091408572598
2.0,5529.266154698657,2.4139735452942124
2.0,6314.882845608596,2.4044340972912215
2.0,6471.848000220161,2.089227727125304
2.0,7358.747391584148,1.9266375072236583
2.0,6156.770889793876,1.9275179179613193
2.0,6010.333289839471,1.8068753457755995
2.0,5303.641375198077,2.096926295064933
2.0,7205.72132276454,2.026795621019104
2.0,7076.6521391322685,1.9708179009723439
2.0,6631.65948768614,1.9727367144236352
2.0,7149.08006355521,1.8297408698477713
2.0,6176.314912688322,1.7110924924098323
2.0,6002.509299712742,1.9987274579459327
2.0,5966.899204565509,2.0851683300057564
2.0,5672.280207650367,2.1385995247391105
2.0,6773.096100897722,1.8966220214191063
2.0,5188.413042619909,2.0542217157961544
2.0,6663.7077595339515,1.9824025944213906
2.0,5921.061406501069,2.153145484112879
2.0,5508.072384903693,1.9827735637273078
2.0,6824.574817729792,1.9735017991636525
2.0,6382.701206312822,1.961110295281902
2.0,6350.37682267412,2.1945672982801585
2.0,5829.41197294688,2.0740913519121817
2.0,7454.117689968467,1.9778944011363977
2.0,6377.093521698879,1.7676895975375446
2.0,6838.236626104813,2.1577374875262536
2.0,6699.4467637909065,1.9751087596044736
2.0,5470.722870481022,1.983691406660724
2.0,6216.574218788282,2.0790524517471822
2.0,5400.080695997814,1.9592230275961862
2.0,7091.055476899946,1.7815113064905828
2.0,5171.927831513101,2.1439069067797014
2.0,6148.064164519973,2.001048590199677
2.0,6537.9366299634885,2.1600928198009703
2.0,4895.803575353103,1.9603961196078936
2.0,5343.705928794424,2.0967716383857042
2.0,6190.274747215569,1.9532285259458917
2.0,7176.513613707321,1.9615872737453304
2.0,5838.406184119563,1.886289859782202
2.0,4999.856934049721,2.2822513672990485
2.0,5559.443790028004,1.9880647748060416
2.0,6923.5987051931725,1.8006748238471428
2.0,6203.509114239514,2.2187775771630136
2.0,6889.240088780817,1.78511974776368
2.0,6122.985540012992,2.0573413694823053
2.0,6692.607434016884,1.9770104104968047
2.0,6243.010473175495,2.05796134685606
2.0,5694.931336187063,1.9924727675639582
2.0,6265.985893914916,1.9512665167294052
2.0,5931.310865326459,2.0733902165716485
2.0,6590.07338462845,1.9799313988582137
2.0,6494.538214210033,1.8275641037688597
2.0,5135.204671455478,2.0795289137368926
2.0,6051.27940096828,1.9827004339338865
2.0,6295.740495438204,2.1507517601097024
2.0,5362.752607127791,2.264030750626135
2.0,4634.723672903756,1.9596818293112757
2.0,6707.644221243613,1.9926011654085882
2.0,6818.957618939043,1.8632715692556028
2.0,6682.6357420546565,1.883462976853699
2.0,7384.995272845224,1.8827687181943473
2.0,6008.54386666993,1.8154988355938804
2.0,5737.105147417671,2.1438551514853605
2.0,6123.60308034591,1.908037076521666
2.0,5116.311644627545,2.0104103099266615
2.0,6211.420201549908,2.0449043558402753
2.0,5796.129319706999,1.8278677820149083
2.0,7388.972399017155,2.163030744495249
2.0,6317.227603409577,1.781247141226832
2.0,6652.312688527153,1.9053212986946266
2.0,6491.00699612726,2.1185845095037648
2.0,5843.2960509059685,1.9731765480074552
2.0,6015.5530797708925,2.026408734668794
2.0,5904.5492524175415,1.9276062857686418
2.0,5974.114702554782,2.0592487558678947
2.0,7012.27865129029,2.085896669809281
2.0,6437.744708182317,1.835828542515091
2.0,6581.986648370392,1.8884253026727338
2.0,6366.785357520687,2.151845588970666
2.0,7507.157854933549,1.868923985632887
2.0,5742.828162311484,1.7662093959969178
2.0,6668.881479031899,1.9121020780827134
2.0,5817.947221706244,2.1030102847181347
2.0,6335.140120468094,1.6595870807671924
2.0,5920.821827915928,2.1649923734161605
2.0,6138.5199984789415,2.1844608931677207
2.0,6275.162899263164,2.1650681777512606
2.0,5693.271373172125,2.06103642901929
2.0,5719.753029165026,2.196977183415728
2.0,5677.654385025888,2.1442191989168213
2.0,6357.350409737678,1.7296659454619234
2.0,5431.755881157713,1.8346740749588744
2.0,5961.7955779540025,2.1018045856769563
2.0,6270.1319598201935,2.1643507981714825
2.0,6374.693408448134,1.9484239028453143
2.0,5960.453666992055,2.2008366205639107
2.0,6327.217425613392,1.9589819453765271
2.0,6650.535109701214,1.80016578117968
2.0,7557.778465085041,1.789389585224325
2.0,6014.5459297829875,2.04316135329916
2.0,6830.86648419205,2.0791658660471795
2.0,6029.017453797185,1.731924016077903
2.0,6351.628200709844,1.8559850118235395
2.0,6715.5859680253325,1.8503629268511763
2.0,5716.078127027798,2.2433773788135767
2.0,6547.582660997587,2.0704812972152666
2.0,6058.686952766019,1.920486515701018
2.0,5652.691522346034,2.1133582955677133
2.0,5786.930072440627,2.029329479999297
2.0,6741.266257485463,1.661744083675402
2.0,6599.228662801938,1.8600646518005017
2.0,6759.054703014322,1.9070115979609519
2.0,5998.767229951948,1.89865681399717
2.0,6742.74066544361,2.1960819617895115
2.0,6010.458564283157,2.094470350849407
2.0,6236.121776143902,1.8449751167034882
2.0,4941.767898769514,2.0970067188827493
2.0,6188.6639254547745,1.6039384901742755
2.0,5831.93601751446,1.9633639429713998
2.0,5371.381940610668,1.999845151816198
2.0,6078.592104162421,2.0864777063885067
2.0,5707.5917669431265,2.1307558660328785
2.0,6010.733424710002,1.6997771716868648
2.0,5805.975253897447,1.941099767679324
2.0,5518.722764426236,2.096883838996252
2.0,6538.840733951331,2.1046791661674242
2.0,6100.570428629351,2.0438752268608833
2.0,6866.617009314321,2.141734135396218
2.0,7110.448362953606,2.1082828233136945
2.0,5376.418651571909,1.8500031046009475
2.0,6038.646341580227,1.9164426268425891
2.0,5984.81920462243,2.139760318153606
2.0,5507.61063183173,1.9748128520300365
2.0,6992.979958829707,2.0127488109040526
2.0,7386.048655654009,2.2084398284453597
2.0,5907.3378643612,2.0002503532565927
2.0,6764.158045052964,2.0441642624247627
2.0,6383.464354106211,1.9811856397786876
2.0,5610.063344943457,1.846204793051875
2.0,6397.963324107439,1.9190574621308363
2.0,6250.318045628877,1.875642258735751
2.0,5929.295170551308,2.12631892907203
2.0,5308.821334221456,2.159966061452894
2.0,6566.837171759709,2.013813381722495
2.0,6178.29459930643,2.085948828923539
2.0,6501.430233797503,2.0476231397512934
2.0,6760.30537847568,2.086498063249996
2.0,5640.8970396975765,1.943739563545025
2.0,5848.292740973528,2.0339682398663252
2.0,6644.544473994228,2.0507480624729872
2.0,5632.647314990986,1.9757242657863852
2.0,6185.165694282131,2.0769376266005573
2.0,6831.435290703042,2.0221914004113724
2.0,5549.378258291486,1.9483914540789982
2.0,5296.0365382054,2.2852730119871927
2.0,5740.646711808377,1.8471913012636494
2.0,6189.030645329964,2.1002192796505432
2.0,6412.34546531429,2.1173353296653996
2.0,5821.771745440578,2.1198391956216653
2.0,6198.379296112116,2.0669688333473006
2.0,5810.295325198988,2.0723068678827423
2.0,5502.187230900928,1.9760516066902771
2.0,6108.0511656737,2.0524038906298676
2.0,6509.283446081124,2.058993002963161
2.0,5016.324186230228,2.027644021864095
2.0,6670.435283592661,1.954623845703935
2.0,5837.878043783932,2.0062263185488427
2.0,7067.2118604348325,1.818745005519629
2.0,5734.623094817472,2.2129938139949004
2.0,5749.1296906847365,2.000119056204847
2.0,4717.799257273546,2.2320565701781705
2.0,6152.39553816878,2.042370348964626
2.0,4979.988764304037,2.273757765190708
2.0,5557.8994410300875,2.2967867066894487
2.0,6059.641608342864,2.1788951680145403
2.0,6777.201317999062,1.9531361005249745
2.0,5657.716411864936,1.7883832220406544
2.0,5061.761636116819,2.1370730811532614
2.0,5815.513555069933,2.0606273325862627
2.0,6536.907848557521,1.941254593357827
2.0,6699.361956054696,1.7618775007021725
2.0,5882.401097969343,1.8544614071370176
2.0,5917.380597927991,2.0175861307741845
2.0,5668.871756446058,1.8829478304845362
2.0,6504.224839351313,2.2804121649007185
2.0,6949.115898277727,1.866165587804375
2.0,5425.510203301174,2.059647641753771
2.0,6046.829548745377,2.089096909787083
2.0,6519.74057958061,1.9935021425004047
2.0,4265.7477223132,2.4536658076009283
2.0,6251.83797176342,1.8857679004050674
2.0,5357.868404741235,2.007503217837533
2.0,5767.658882110652,2.099537523631263
2.0,6519.507374000609,1.787323961945835
2.0,5869.776445116504,2.0625780631641235
2.0,7570.869572397975,2.096971827059994
2.0,6459.799625475675,1.9246523254198842
2.0,6116.731164716421,1.9687044284165136
2.0,5638.166145290419,2.083812701266329
2.0,6521.723642535933,2.1355976707917814
2.0,6082.615430660694,2.140218322967042
2.0,6835.97648183043,2.126480227903569
2.0,5796.5599319558,1.9319459818840716
2.0,6024.71382729095,2.081036717890738
2.0,6431.409245113922,1.9719045302020815
2.0,5504.661695666063,1.9730629853780945
2.0,6946.59165924472,1.8961211360463521
2.0,6501.272143572262,2.0594870949854696
2.0,6146.794927208264,2.1888702311013466
2.0,7157.812497103139,2.154094373161586
2.0,6183.26684715335,2.1073100109324074
2.0,5619.2914871226685,2.033240219071534
2.0,6316.07588313277,2.075462495321231
2.0,6608.154843013047,1.8810928149370119
2.0,5089.426704356911,2.2210067441378567
2.0,5601.3398477731425,2.107043799788274
2.0,6278.725830397257,2.0598986531356283
2.0,5362.78240027754,1.92550628635293
2.0,6093.0231397376,1.9640591567612697
2.0,6038.659924338739,2.1217294007022613
2.0,5723.0020520602875,2.0774992709560207
2.0,6301.565116399145,2.027124311883025
2.0,6050.567674466238,1.9577787796539932
2.0,7233.121858755199,2.1628950800534934
2.0,5496.4802669309,2.1226455856014295
2.0,6337.976375997985,1.7363032444836275
2.0,5683.257971453666,1.9971145900660154
2.0,6137.898645209329,1.8581705163309594
2.0,6595.784911182775,1.9985601828067519
3.0,5937.892359644655,1.8115257551776027
3.0,6075.492285289703,1.8375704940752475
3.0,5972.096653340396,1.631696092007181
3.0,5393.163266314904,1.9818878850573454
3.0,7190.546617666964,2.02185747319748
3.0,5444.751182513884,1.887771112770451
3.0,5874.429766291141,2.0502164076260625
3.0,6085.4630915579055,1.910468785650942
3.0,5693.673141430851,2.0527380538027056
3.0,6081.544445021076,1.9616602740170013
3.0,5383.58258908486,1.766844549822916
3.0,5143.701522346142,1.9248651210991379
3.0,5267.695081964715,1.7751306108118596
3.0,6270.034115186578,1.861896084704194
3.0,4974.213676166699,1.8705179516797525
3.0,6108.645314941245,1.947660504222266
3.0,4529.693435126044,1.9840645117130749
3.0,6108.900879986168,1.8516696583969197
3.0,7061.884227499162,1.7423594787094598
3.0,5721.014409405155,1.8361037632597155
3.0,5382.1371373573675,2.0253828852216293
3.0,6499.026143552327,2.081311982950874
3.0,5477.047618405945,1.8741632121097662
3.0,6660.404656411539,2.09882838359114
3.0,6152.289566121646,1.9083405368728932
3.0,6462.59098144982,1.9241121254940743
3.0,5999.004012110512,1.9241464158029984
3.0,6548.026482050184,2.0735985182916417
3.0,5303.806668329646,1.9080171988449937
3.0,5783.474317062635,1.8305278411075327
3.0,5710.333368265274,1.9434523582776613
3.0,5340.708696874272,2.0697005263422796
3.0,5987.714167940433,1.924963140979938
3.0,6784.001580280771,2.2238903495880207
3.0,5925.515314393284,1.9596312514505647
3.0,6108.481690618073,2.0307406065662827
3.0,5644.101272898233,1.902042951636797
3.0,5039.854630726778,1.9976282007252517
3.0,4964.939595872961,1.7732995783300949
3.0,6057.8890048264375,1.7535961817960064
3.0,6525.052611744611,1.693376017933282
3.0,5661.677024115325,1.9893188509438642
3.0,6032.243575288364,1.9047979206727947
3.0,5169.204956793801,1.8089017579016742
3.0,6018.956988935068,2.060928173809877
3.0,7114.459822441156,1.9676493000079223
3.0,5934.04002997403,1.7673039248023343
3.0,6644.1958487416805,1.8066471644904627
3.0,5570.930985842937,1.9800472132405151
3.0,5710.024802296411,1.8334130365095587
3.0,6045.658114839986,1.784031829641364
3.0,5481.559327895364,1.868617379804987
3.0,5996.766499533233,1.8666032441329095
3.0,5743.912710496023,1.9154229665589513
3.0,5075.3300784710555,2.060204734934376
3.0,5036.560364427226,1.946563280105067
3.0,5449.2306614750005,1.958283027524483
3.0,5426.853707749773,1.9344761416634022
3.0,6194.8990567939945,2.064299805136115
3.0,6634.321839282254,2.357221432321825
3.0,4918.591044465652,1.9078633165781054
3.0,6356.786437091028,2.1262835680351464
3.0,5843.34568926466,1.8962324837935844
3.0,6472.231005992311,2.0501836969118057
3.0,5788.319019502451,2.018358230882554
3.0,5176.243675786447,1.9584695424898977
3.0,4986.879109730995,1.9910081821758594
3.0,6374.858432491266,2.0461658270531142
3.0,6696.51836996999,2.0084901152275205
3.0,5925.077797643868,1.9083803107201787
3.0,6182.11359089551,1.923745122720851
3.0,5543.804677571232,1.828567922918244
